@relation testSet

@attribute powerPS numeric
@attribute kilometer numeric
@attribute monthOfRegistration numeric
@attribute yearOfRegistration numeric
@attribute price numeric

@data
0.193878,1,0.916667,0.757576,3500
0.081633,1,0.083333,0.772727,999
0.128571,0.827586,0.833333,0.787879,2400
0.236735,0.37931,0.5,0.833333,9900
0.326531,1,0,0.848485,10000
0.285714,0.448276,0.416667,0.848485,8600
0.367347,0,0.916667,0.984848,44890
0.091837,1,0.5,0.666667,1000
0.120408,1,0.75,0.818182,950
0.659184,1,0.916667,0.893939,25990
0.42449,1,0.25,0.833333,10300
0.132653,0.827586,0.75,0.833333,2300
0.216327,0.517241,0.166667,0.681818,790
0.659184,0,0.583333,0.984848,105999
0.173469,1,0.166667,0.833333,1000
0.187755,1,0.5,0.818182,1500
0.091837,0.827586,0,0.772727,950
0.234694,0.827586,0.5,0.848485,4980
0.142857,1,0.5,0.621212,600
0.25102,0.37931,0.833333,0.757576,998
0.257143,1,0.5,0.727273,4652
0.163265,1,0.25,0.727273,990
0.142857,0.586207,0.083333,0.909091,6900
0.381633,1,0.25,0.772727,2499
0.234694,1,0.75,0.651515,650
0.265306,1,1,0.848485,5000
0.071429,1,0,0.681818,100
0.193878,0.448276,0.333333,0.924242,9990
0.187755,0.827586,0.666667,0.893939,8200
0.234694,1,0.166667,0.787879,1780
0.132653,1,0.25,0.772727,900
0.132653,1,1,0.727273,1399
0.520408,1,0.25,0.924242,30300
0.271429,1,0.416667,0.848485,3790
0.102041,1,0.333333,0.80303,700
0.295918,1,1,0.80303,3950
0.387755,1,0,0.833333,7500
0.312245,1,0.583333,0.848485,11999
0.265306,1,0.916667,0.893939,6800
0.185714,0.827586,0.916667,0.863636,4650
0.120408,0.586207,0.916667,0.818182,2700
0.410204,0.517241,0.5,0.924242,20500
0.242857,0.034483,1,0.969697,20500
0.412245,1,0,0.742424,5800
0.163265,1,0.916667,0.727273,2000
0.644898,1,0.5,0.878788,19500
0.112245,1,0.333333,0.757576,250
0.069388,0.655172,0.333333,1,380
0.27551,1,0.166667,0.772727,1950
0.197959,1,1,0.772727,1600
0.418367,1,0,1,2000
0.346939,1,0.166667,0.772727,2000
0.12449,0.586207,0.166667,0.878788,3400
0.132653,0.448276,0.916667,0.924242,9999
0.102041,1,0.833333,0.80303,1650
0.193878,1,0.5,0.833333,2450
0.244898,0.827586,0.583333,0.909091,13000
0.112245,0.827586,1,0.727273,450
0.257143,1,0.916667,0.757576,3200
0.228571,1,0.333333,0.787879,1370
0.185714,1,0.916667,0.742424,950
0.285714,1,0.25,0.590909,4200
0.163265,0.448276,0.166667,0.863636,5650
0.193878,1,0.5,0.742424,1999
0.102041,1,0.833333,0.515152,2450
0.236735,0.655172,0.833333,0.878788,5450
0.202041,0.37931,0.5,0.878788,5800
0.185714,1,0.5,0.742424,900
0.306122,0.517241,0.416667,0.621212,3990
0.091837,1,1,0.681818,600
0.604082,0.517241,0.333333,0.924242,27900
0.234694,1,0,0.69697,350
0.071429,0.827586,0,0.712121,100
0.102041,1,0.916667,0.742424,899
0.102041,0.586207,0.75,0.909091,4249
0.204082,1,0.416667,0.787879,2250
0.179592,1,0,0.621212,5500
0.204082,0.310345,0.083333,0.939394,8500
0.173469,0.172414,0.25,0.909091,12500
0.436735,1,0.166667,0.69697,1800
0.234694,1,0.916667,1,600
0.265306,1,1,0.863636,5480
0.265306,1,0.333333,0.772727,600
0.373469,1,1,0.69697,900
0.395918,1,0.25,0.80303,5700
0.45102,1,0.75,0.863636,15298
0.285714,0.655172,0.416667,0.848485,11200
0.185714,1,0.083333,0.712121,400
0.271429,1,0.833333,0.878788,8800
0.234694,0.827586,0,0.772727,3790
0.285714,0.655172,0.583333,0.848485,7500
0.155102,0.172414,0.666667,0.954545,7800
0.132653,1,0,1,150
0.087755,0.172414,0.25,0.469697,1800
0.326531,1,0,0.742424,1350
0.257143,1,0.75,0.80303,2350
0.326531,1,0.083333,0.712121,200
0.138776,0.827586,0.833333,0.80303,1000
0.132653,1,0.916667,0.787879,799
0.091837,1,0.416667,0.666667,900
0.428571,1,1,0.666667,10500
0.185714,1,0.083333,0.818182,1800
0.120408,0.827586,0.916667,0.818182,3200
0.234694,1,0.916667,0.742424,1750
0.104082,0.827586,0.583333,0.833333,2599
0.193878,0.827586,0.333333,0.757576,3485
0.202041,1,0.916667,0.80303,2800
0.102041,1,0.5,0.712121,555
0.102041,1,0.5,0.833333,600
0.102041,1,0,0.69697,650
0.271429,0.37931,0.833333,0.893939,14400
0.132653,1,0.5,0.848485,3199
0.340816,1,0.25,0.772727,1800
0.285714,0.517241,0.583333,0.742424,1600
0.216327,0.655172,0.75,0.787879,5900
0.340816,1,0.666667,0.80303,1690
0.104082,0.448276,0.166667,0.893939,3690
0.244898,1,0.166667,0.787879,3450
0.257143,0.655172,0.916667,0.939394,15990
0.193878,1,0.916667,0.909091,8000
0.228571,0.310345,0.833333,0.939394,14900
0.265306,0.827586,0.833333,0.878788,12000
0.089796,0.37931,0.666667,0.924242,7400
0.185714,1,0.416667,0.954545,6900
0.187755,0.655172,0.416667,0.893939,5200
0.340816,1,0.833333,0.818182,8700
0.381633,0,0.083333,0.742424,2370
0.326531,1,0.166667,0.742424,999
0.185714,1,0,0.681818,1333
0.155102,1,0.666667,1,300
0.132653,1,0.666667,0.787879,1300
0.193878,1,0.5,0.893939,10750
0.146939,1,0.416667,0.818182,2100
0.173469,0.586207,0.5,0.80303,2500
0.702041,0.827586,0.666667,0.80303,12000
0.132653,1,0,0.787879,1650
0.120408,0.517241,0.25,0.893939,6100
0.214286,1,0.25,0.787879,2900
0.102041,1,0.5,0.818182,1100
0.185714,1,0,0.712121,1100
0.867347,0.241379,0.25,0.954545,60000
0.436735,1,0.5,0.727273,1500
0.102041,1,0,0.893939,3550
0.220408,0.655172,0.666667,0.772727,2499
0.089796,1,0.25,0.757576,899
0.187755,0.310345,1,0.848485,6800
0.228571,0.655172,0.25,0.924242,10999
0.436735,0.103448,0.5,0.969697,38200
0.326531,1,0.416667,0.606061,11500
0.097959,0.241379,0.416667,0.893939,2200
0.089796,1,0.75,0.742424,1350
0.236735,0.241379,0.416667,0.954545,16500
0.273469,1,0.25,0.742424,400
0.234694,0.827586,0.833333,0.818182,2999
0.163265,1,0.25,0.863636,2500
0.22449,1,0.333333,0.863636,4450
0.185714,1,0.916667,0.742424,1950
0.371429,1,0.916667,0.666667,700
0.355102,0.517241,0.583333,0.909091,20890
0.285714,1,0.666667,0.80303,3500
0.132653,1,0.416667,0.772727,800
0.216327,0.827586,0.25,0.712121,3925
0.142857,1,0.833333,1,599
0.320408,1,0,0.712121,500
0.089796,0.37931,0.416667,0.954545,7500
0.285714,1,0.25,0.69697,850
0.193878,1,0.5,0.924242,7950
0.202041,1,0.25,0.833333,1659
0.202041,1,0.5,0.772727,1850
0.204082,0.827586,0.916667,0.818182,5990
0.122449,1,0.166667,0.439394,999
0.312245,0.517241,0.333333,0.924242,16800
0.285714,1,0.333333,0.833333,5500
0.242857,1,0.75,0.575758,3600
0.416327,1,0.75,0.893939,19000
0.097959,0.517241,0.916667,0.757576,1590
0.326531,1,1,0.833333,1950
0.187755,1,0.416667,0.69697,500
0.265306,0.827586,0.75,0.893939,8700
0.193878,1,0.5,0.848485,4170
0.265306,1,0.25,0.893939,5399
0.326531,0.655172,0.5,0.924242,17900
0.097959,1,0.25,0.80303,799
0.246939,0.103448,0.583333,0.939394,18800
0.104082,0.448276,0.25,0.909091,4290
0.326531,0.827586,0.083333,0.939394,15499
0.216327,1,0.75,0.818182,1850
0.312245,0.172414,0.666667,0.969697,22150
0.45102,1,0.916667,0.833333,8350
0.167347,0.827586,0.416667,0.787879,1500
0.202041,1,0.75,0.863636,5300
0.340816,0.517241,0.5,0.954545,18490
0.453061,1,0.75,0.863636,10990
0.202041,1,0.75,0.848485,3500
0.295918,1,0.416667,0.727273,1299
0.240816,1,0.416667,0.742424,1000
0.234694,1,0.833333,0.727273,700
0.257143,1,0.75,0.924242,18900
0.326531,1,0.333333,0.924242,10900
0.210204,1,0.25,0.636364,500
0.132653,0.827586,0.416667,0.757576,1050
0.102041,0.172414,0.916667,0.80303,4400
0.463265,1,0,0.712121,1450
0.42449,1,1,0.833333,13990
0.246939,1,0.666667,0.787879,6800
0.132653,0.517241,1,0.636364,850
0.95102,1,0.666667,0.818182,16500
0.132653,0.37931,0.25,0.939394,6000
0.202041,1,0.333333,0.833333,7350
0.226531,1,1,0.787879,1200
0.122449,0.827586,0.75,0.727273,240
0.302041,1,0.083333,0.893939,5500
0.102041,0.517241,0.5,0.848485,2799
0.073469,1,0.583333,0.69697,100
0.220408,0,0.5,0.757576,2600
0.210204,0.827586,0,0.818182,1500
0.344898,1,0.5,0.636364,2333
0.271429,1,0.916667,0.893939,9000
0.132653,1,0.833333,0.818182,3900
0.214286,1,0,0.712121,2200
0.326531,1,0.5,0.787879,8499
0.132653,1,0.666667,0.863636,2200
0.295918,1,0.166667,0.848485,4900
0.089796,0.827586,0.25,0.69697,280
0.312245,1,0.583333,0.848485,8950
0.132653,1,1,0.727273,1550
0.187755,1,1,0.742424,450
0.234694,1,0.583333,0.772727,3000
0.373469,1,0,0.69697,3200
0.185714,1,0.583333,0.712121,250
0.271429,0.310345,0.416667,0.939394,19999
0.197959,1,0.416667,0.787879,2500
0.202041,1,0.75,0.848485,5699
0.285714,1,0.583333,0.80303,3599
0.285714,1,0.333333,0.848485,8300
0.281633,1,0.5,0.621212,4000
0.234694,1,0.75,0.757576,1190
0.193878,1,0.666667,0.742424,1800
0.769388,0.586207,0.25,0.893939,22400
0.316327,1,0.666667,0.727273,3250
0.102041,1,0.916667,0.727273,500
0.202041,1,0.75,0.833333,2890
0.265306,1,0.333333,0.863636,3500
0.340816,0.827586,0.75,0.939394,22500
0.102041,1,0.916667,0.757576,600
0.234694,0.827586,0.25,0.863636,5200
0.173469,1,0.583333,0.878788,4700
0.37551,0.172414,0.25,0.984848,31500
0.563265,1,0.833333,0.757576,11800
0.132653,0.172414,0.5,0.863636,4750
0.285714,1,0.25,0.833333,3850
0.163265,1,0.916667,0.681818,1499
0.216327,1,0.416667,0.666667,1950
0.334694,1,0.166667,0.848485,16199
0.132653,0.827586,0.916667,0.727273,1450
0.163265,0.448276,0.333333,0.878788,6900
0.206122,0.172414,0.25,0.939394,11000
0.326531,0.448276,0.833333,0.909091,9200
0.097959,1,0.166667,0.772727,950
0.132653,1,0.083333,0.818182,2350
0.228571,0.517241,0.75,0.893939,8999
0.410204,1,0.083333,0.575758,1250
0.216327,1,0.833333,0.712121,777
0.216327,1,0.25,0.80303,4990
0.097959,1,0,1,650
0.753061,0.586207,0.333333,0.924242,29999
0.520408,1,0.083333,0.909091,17950
0.306122,0.448276,0.5,0.909091,14000
0.228571,0.517241,0.666667,0.893939,7650
0.285714,1,0.083333,0.833333,5650
0.27551,0.172414,0.75,0.909091,12950
0.118367,0.448276,0.083333,0.893939,5750
0.436735,0.586207,0.166667,0.878788,24500
0.193878,1,0.583333,0.757576,999
0.326531,0,0.583333,0.424242,6000
0.673469,1,0.333333,0.772727,2500
0.102041,1,0.833333,0.742424,399
0.497959,1,0.166667,0.757576,1300
0.155102,0.827586,0.583333,0.924242,10700
0.271429,0.241379,0.166667,0.969697,25850
0.271429,0.37931,0.5,0.939394,20000
0.214286,0.655172,0.083333,0.5,1250
0.234694,1,0,0.757576,3000
0.373469,1,0,0.651515,9500
0.102041,1,0.416667,0.636364,1950
0.285714,1,0.833333,0.80303,5950
0.22449,1,0,0.606061,2750
0.155102,0.655172,0.5,0.878788,4499
0.277551,1,0.333333,0.772727,750
0.489796,1,0.5,0.818182,11500
0.118367,1,0.833333,0.833333,1990
0.440816,1,0.25,0.787879,5100
0.326531,0.655172,0.333333,0.924242,19899
0.340816,1,0.083333,0.833333,8000
0.367347,1,1,0.833333,9500
0.285714,1,0.666667,0.742424,1999
0.216327,0.827586,0.25,0.742424,2299
0.193878,1,0.916667,0.848485,4000
0.202041,1,0.083333,0.787879,2150
0.326531,1,0,0.727273,3900
0.102041,1,0.666667,0.787879,2200
0.285714,1,0.333333,0.757576,5600
0.097959,1,0.5,0.742424,1000
0.285714,0.655172,0.25,0.924242,10999
0.15102,1,0.416667,0.818182,1800
0.563265,1,0.5,0.393939,40000
0.071429,1,0.5,0.712121,950
0.132653,1,0.916667,0.742424,850
0.765306,0.37931,0.75,0.893939,67750
0.371429,0.586207,0.916667,0.787879,3700
0.216327,1,0.416667,0.833333,3774
0.404082,1,0.583333,0.681818,6500
0.163265,1,1,0.681818,900
0.202041,1,0.333333,0.833333,3700
0.312245,1,0.083333,0.833333,8349
0.12449,0.310345,0.25,0.909091,6950
0.220408,1,0.416667,0.757576,1980
0.102041,1,0.083333,0.80303,1350
0.373469,0.827586,0.25,0.712121,5999
0.132653,0.655172,0.916667,0.772727,2900
0.155102,0,0.25,0.984848,16100
0.326531,1,0.916667,0.757576,1999
0.234694,0.103448,1,0.969697,20495
0.132653,1,0.5,0.712121,550
0.126531,1,0.25,0.621212,3600
0.265306,1,0.083333,0.772727,750
0.265306,0.517241,0.416667,0.939394,14500
0.285714,0.655172,0.75,0.712121,5000
0.102041,1,0.166667,0.651515,200
0.102041,1,0.333333,1,700
0.279592,1,0.666667,0.80303,2000
0.132653,1,0.166667,0.757576,1350
0.265306,1,0,0.939394,13500
0.187755,1,0.5,0.681818,800
0.42449,0,0.75,0.772727,2799
0.45102,0.517241,0.75,0.878788,5500
0.285714,0.655172,0.333333,0.818182,9500
0.097959,1,0.666667,0.727273,1250
0.132653,1,0.25,0.757576,600
0.285714,0.448276,0,0.924242,19999
0.306122,0.586207,0.083333,0.909091,10400
0.22449,0.241379,0.083333,0.969697,17800
0.132653,1,0,0.757576,250
0.214286,1,0.5,0.727273,3600
0.265306,0.586207,0.5,0.924242,26300
0.265306,1,0.833333,0.833333,4500
0.202041,1,0.666667,0.863636,4800
0.371429,0.034483,0.25,0.984848,37900
0.163265,0.655172,0,0.818182,3800
0.163265,1,0,0.590909,1350
0.44898,0.517241,0.25,0.909091,15300
0.12449,0.103448,0.666667,0.909091,5900
0.155102,0.37931,0.416667,0.939394,11400
0.132653,0.034483,0.833333,0.924242,6800
0.142857,1,0.25,0.757576,1100
0.479592,0.103448,0.666667,0.954545,4500
0.132653,1,0.333333,0.80303,3250
0.285714,1,0.916667,0.863636,4000
0.271429,1,0.583333,0.818182,4200
0.265306,0.172414,0.166667,0.984848,26900
0.102041,0.827586,0.5,0.772727,850
0.204082,0.517241,0.166667,0.878788,8299
0.163265,0.827586,0.5,0.848485,6800
0.091837,1,1,0.757576,1000
0.155102,0.172414,0.833333,0.954545,14600
0.193878,0.37931,0.083333,0.954545,11900
0.132653,1,0.416667,0.712121,500
0.467347,0.655172,0.75,0.878788,18900
0.285714,0.827586,0.583333,0.772727,4500
0.081633,1,1,0.757576,1450
0.163265,1,0.333333,0.590909,1000
0.163265,1,0.25,0.712121,400
0.132653,1,0.25,0.757576,1700
0.228571,0.37931,0.25,0.924242,9990
0.346939,1,0,0.909091,24000
0.312245,1,0.916667,0.80303,4000
0.42449,0.827586,1,0.848485,13790
0.234694,1,0.583333,0.69697,1250
0.197959,1,0,0.545455,2300
0.357143,0.37931,0.583333,0.606061,9900
0.693878,0.827586,0.75,0.863636,23500
0.246939,1,0.5,0.833333,3299
0.204082,0.827586,0.833333,0.818182,2500
0.102041,1,0.416667,0.742424,1200
0.089796,1,0.5,0.727273,799
0.102041,0.517241,0.5,0.772727,800
0.45102,0.827586,0.5,0.818182,9999
0.326531,1,0.25,0.924242,17200
0.228571,1,0.583333,0.69697,1990
0.216327,0.827586,0.75,0.924242,9000
0.285714,0.241379,0.5,0.893939,13500
0.246939,1,0.583333,0.80303,2399
0.228571,0.310345,0.5,0.939394,56000
0.326531,1,0.5,0.712121,1500
0.271429,1,1,0.878788,7590
0.128571,0.37931,0.583333,0.863636,3899
0.204082,1,0.583333,0.878788,5940
0.265306,0.37931,0.5,0.969697,21000
0.45102,0.37931,0.75,0.878788,16500
0.246939,1,0.25,0.787879,3950
0.185714,1,0.083333,0.681818,1300
0.081633,0.448276,0.333333,0.681818,735
0.367347,1,0.166667,0.893939,11900
0.159184,0.827586,0.416667,0.909091,4500
0.118367,1,0.583333,1,500
0.185714,0.172414,0.75,0.893939,6599
0.22449,0.655172,0.25,0.863636,7650
0.202041,1,0.916667,0.863636,5445
0.091837,1,0,0.681818,150
0.265306,1,0.833333,1,3799
0.179592,0.827586,0.25,0.772727,1550
0.234694,1,0,1,1400
0.204082,0.827586,0.25,0.363636,10000
0.187755,1,1,0.742424,1100
0.373469,1,0.416667,0.757576,1450
0.285714,1,0.916667,0.742424,1200
0.132653,1,0.083333,0.681818,1350
0.22449,1,0.25,0.878788,4900
0.181633,0.448276,0.5,0.954545,8800
0.132653,1,1,0.772727,1550
0.355102,1,0.416667,0.787879,5999
0.216327,1,0.833333,0.742424,1300
0.234694,1,0.833333,0.818182,2498
0.312245,1,0.583333,0.818182,5699
0.187755,1,1,0.80303,4000
0.112245,1,0.583333,0.727273,1190
0.132653,1,0.583333,0.742424,1350
0.163265,1,0.583333,0.757576,1000
0.102041,1,0.916667,0.772727,1200
0.387755,0.448276,0.25,0.893939,19500
0.295918,1,0.916667,0.818182,2100
0.163265,1,0.75,0.727273,800
0.206122,0.034483,0.583333,0.969697,14000
0.22449,0.655172,0.25,0.878788,6999
0.193878,1,0.75,0.909091,9500
0.326531,1,0.833333,0.742424,3999
0.285714,1,0.416667,0.742424,2500
0.242857,0.827586,0.333333,0.833333,7900
0.22449,0,0.25,0.818182,1699
0.163265,0,0,0.666667,140
0.193878,1,1,0.772727,1400
0.381633,0.034483,0.333333,0.939394,22900
0.142857,1,0,0.742424,699
0.326531,1,0.833333,0.818182,4400
0.257143,1,0.333333,0.575758,2150
0.428571,0.034483,0.666667,0.636364,11500
0.132653,1,0.25,0.80303,1399
0.193878,0.448276,0.916667,0.893939,12550
0.132653,1,0.916667,0.727273,1300
0.132653,1,0.333333,0.69697,450
0.285714,1,0.583333,0.848485,9500
0.373469,1,0.583333,0.666667,14500
0.528571,1,0.083333,0.757576,3600
0.316327,1,0.333333,0.727273,1800
0.265306,0.448276,0.416667,0.954545,16500
0.214286,1,0,0.757576,2950
0.155102,1,1,0.863636,3500
0.395918,1,0,0.712121,3600
0.285714,1,0,0.787879,1500
0.563265,1,0.583333,0.742424,2500
0.163265,0.655172,0.666667,0.833333,5500
0.181633,1,0.5,0.772727,2500
0.387755,1,0.583333,0.530303,6950
0.202041,0.517241,0.416667,0.954545,18800
0.285714,1,0.5,0.727273,1700
0.326531,0.172414,0.25,0.909091,20500
0.257143,1,0.583333,0.772727,1300
0.246939,1,0.833333,0.848485,2850
0.146939,0.827586,0.416667,0.893939,4250
0.285714,1,0.5,0.787879,7600
0.185714,1,0,0.712121,200
0.091837,0.827586,0.916667,0.848485,3690
0.340816,0.827586,0.416667,0.787879,7777
0.216327,1,0.75,0.757576,1999
0.214286,1,0.166667,0.606061,750
0.285714,1,0.916667,0.833333,5250
0.267347,1,0.416667,0.80303,2499
0.410204,0.827586,0.833333,0.893939,13749
0.063265,1,0.083333,0.772727,1350
0.132653,1,0.25,0.787879,3900
0.216327,0.655172,1,0.909091,9600
0.618367,0.37931,0.333333,0.954545,42900
0.326531,1,0.833333,0.787879,3900
0.295918,1,0.416667,0.787879,3200
0.185714,1,0.083333,0.712121,1000
0.326531,1,0.166667,0.848485,7500
0.22449,1,0.25,0.848485,5200
0.185714,0.655172,0.5,0.878788,5500
0.187755,1,1,0.80303,1700
0.081633,0.517241,0.25,0.636364,700
0.132653,1,0.5,0.848485,4200
0.202041,0.827586,0.5,0.893939,9999
0.128571,1,0.333333,1,750
0.104082,0.517241,0.5,0.893939,4800
0.344898,1,0.833333,0.787879,4500
0.261224,1,0.833333,0.818182,1800
0.234694,1,0.916667,0.818182,3000
0.377551,1,0.416667,0.681818,499
0.204082,1,0.666667,0.80303,2600
0.110204,1,0.333333,0.80303,1800
0.159184,1,0.833333,0.878788,3500
0.285714,0,0.25,1,23700
0.185714,1,0.916667,0.80303,3450
0.271429,1,0.333333,0.863636,5600
0.163265,1,0.666667,0.757576,1800
0.193878,0.241379,0.083333,0.939394,11700
0.257143,1,0.333333,0.878788,9750
0.071429,1,0.333333,0.69697,350
0.187755,0.586207,0.833333,0.848485,8400
0.185714,1,0.166667,0.833333,3200
0.187755,1,0.916667,0.651515,899
0.195918,1,0.75,0.757576,250
0.285714,1,0.083333,0.787879,3799
0.387755,1,0.5,0.757576,2600
0.097959,0.827586,0.333333,0.742424,500
0.265306,1,0.5,0.818182,6399
0.691837,0.827586,1,0.848485,16500
0.216327,1,1,0.757576,1700
0.344898,1,0.25,0.787879,1499
0.122449,0.827586,0.583333,0.833333,3490
0.897959,0.655172,0.416667,0.878788,27500
0.140816,1,0.25,0.742424,3490
0.210204,1,0.083333,0.80303,2200
0.257143,0.172414,0.333333,0.924242,12390
0.357143,0.310345,0.416667,0.454545,11900
0.563265,1,0.583333,0.712121,2300
0.146939,0.172414,0.333333,0.954545,6850
0.077551,1,0.833333,0.666667,150
0.265306,0,0.666667,0.787879,2200
0.165306,1,0.25,0.787879,3000
0.589796,1,0.083333,0.757576,3500
0.204082,1,0.166667,0.742424,250
0.132653,0.827586,0.583333,0.80303,2200
0.163265,1,0,1,800
0.071429,1,0.583333,0.712121,590
0.204082,1,0.5,0.80303,2990
0.234694,1,0.25,0.757576,1800
0.120408,1,0.416667,0.863636,3999
0.155102,1,0.25,0.787879,1899
0.265306,0.655172,0.666667,0.878788,6900
0.45102,1,0.333333,0.863636,7800
0.285714,1,0.833333,0.727273,1111
0.081633,1,1,0.742424,850
0.265306,0.655172,0.833333,0.787879,9800
0.214286,1,0,0.742424,1200
0.102041,0.655172,1,0.757576,100
0.234694,0.448276,0.666667,0.909091,6890
0.244898,0.827586,1,0.757576,3000
0.285714,1,0.5,0.818182,7200
0.142857,0.655172,0.166667,0.893939,7499
0.155102,0.827586,0.666667,0.681818,2800
0.673469,0.586207,0.916667,0.924242,29999
0.071429,1,0.75,0.757576,1100
0.355102,0.034483,0.5,0.984848,34500
0.42449,1,1,0.818182,7000
0.326531,0.586207,0.333333,0.893939,20000
0.102041,0.103448,0.416667,0.772727,500
0.193878,1,0.583333,0.742424,1100
0.146939,1,0.333333,0.727273,599
0.108163,1,0.5,0.727273,400
0.42449,0.827586,0.833333,0.924242,21999
0.246939,1,0.416667,0.833333,3200
0.285714,0.517241,0.166667,0.954545,16550
0.257143,1,0.416667,0.772727,2500
0.395918,0.655172,0.25,0.939394,35350
0.373469,1,0.416667,0.742424,4400
0.089796,0.827586,0.5,0.787879,1500
0.502041,0.827586,0.166667,0.939394,37900
0.312245,0.827586,0.833333,0.893939,9990
0.185714,1,0.25,0.742424,1750
0.265306,0.448276,0.5,0.939394,12690
0.367347,1,0.416667,0.80303,5750
0.334694,1,0,0.757576,2800
0.25102,1,0.583333,0.621212,4490
0.132653,0.827586,0.916667,0.80303,3350
0.571429,0.827586,0.916667,0.863636,11499
0.22449,0.655172,0.833333,0.878788,10199
0.312245,0.827586,0.416667,0.80303,6500
0.204082,0.37931,0.75,0.909091,9500
0.265306,1,0.416667,0.80303,2150
0.326531,1,0.333333,0.863636,7490
0.271429,1,0.833333,0.757576,2200
0.246939,1,0.166667,0.742424,1200
0.110204,1,0.083333,0.757576,1400
0.163265,0.655172,0.833333,0.909091,11499
0.102041,0.517241,0.25,0.666667,800
0.373469,0.827586,0.5,0.742424,6199
0.102041,1,0,0.757576,850
0.173469,1,0.916667,0.863636,4250
0.373469,0.827586,0.5,0.727273,4800
0.469388,0,0.833333,0.727273,1300
0.191837,1,1,0.818182,4500
0.271429,0.517241,0.25,0.924242,13950
0.126531,1,0.416667,0.515152,3300
0.271429,0.517241,1,0.878788,13875
0.167347,0.827586,0.833333,0.939394,10400
0.532653,1,0.5,0.772727,5700
0.185714,1,0,0.712121,1500
0.326531,0.827586,0.333333,0.954545,26900
0.128571,1,0.25,0.742424,1850
0.185714,0.103448,0.416667,0.984848,13800
0.285714,1,0.833333,0.818182,3690
0.216327,1,0.583333,0.757576,3900
0.265306,1,0.5,0.893939,6899
0.54898,1,0.833333,0.757576,5999
0.340816,0.655172,0.333333,0.909091,14800
0.128571,1,0.666667,0.893939,3490
0.22449,1,0.083333,0.833333,3199
0.081633,1,0.25,0.787879,1900
0.285714,1,0,0.69697,1200
0.132653,1,0.916667,1,1550
0.295918,0.827586,0.083333,0.757576,850
0.257143,1,0.583333,0.787879,2000
0.122449,1,0.083333,0.742424,3700
0.340816,1,0.416667,0.954545,26849
0.208163,1,0.166667,0.560606,2700
0.185714,1,0.333333,0.666667,1299
0.622449,0.448276,0.333333,0.893939,37900
0.506122,0.827586,0.166667,0.954545,33990
0.089796,0.655172,0.25,0.909091,5450
0.22449,0.241379,0.416667,0.924242,10999
0.373469,1,0.333333,0.742424,1850
0.132653,1,0.166667,0.742424,1750
0.234694,1,1,0.909091,7990
0.367347,1,0.5,0.757576,1600
0.214286,1,0,1,2800
0.285714,0.034483,1,0.969697,28500
0.163265,1,0,0.666667,550
0.216327,1,0.5,0.878788,6490
0.193878,1,0.75,0.863636,2995
0.467347,0.103448,0.5,0.984848,42990
0.132653,0.37931,0.333333,0.954545,5499
0.367347,0.310345,0,0.924242,21500
0.132653,1,0.166667,0.69697,700
